id,name_notused,name,ref,property_payment_term,credit_limit,is_company,customer,supplier,parent_id,type,use_parent_address,street,street2,zip,city,country_id,phone,mobile,fax,email,category_id/id,website,comment,user_id
res_partner_cust_304,บริษัท วี.เมน.ฟิลส์ (ประเทศไทย) จำกัด,"V. mane Fisl Co.,Ltd.",,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,284 หมู่ 4 นิคมอุตสาหกรรมลาดกระบัง เขตทั่วไป โครงการ 3 ถ.ฉลองกรุง,แขวง ลำปลาทิว เขต ลาดกระบัง,10520,กรุงเทพมหานคร,Thailand,0-2326-0100,,0-2326-0155,,,,,Somboon T.
res_partner_cust_305,บริษัท วี.ดับบลิว.กรุ๊ป จำกัด,"V.W. Group Co.,Ltd.",,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,68/79 หมู่ 6 ซอย บางใหญ่ซิตี้ ถ.กาญจนาภิเษก,แขวง เสาธงหิน เขต บางใหญ่,11140,นนทบุรี,Thailand,0-2903-3190-2,,0-2903-3193,,,,,Chatchai T.
res_partner_cust_306,บริษัท วาลิเทค จำกัด,"Valitech Co.,Ltd.",,Cash,100000,TRUE,TRUE,FALSE,,Default,FALSE,274 อาคารเอ 2 ชั้น 1 ซอย ศูนย์วิจัย 4 ถ.พระราม 9,แขวง บางกะปิ เขต ห้วยขวาง,10320,กรุงเทพมหานคร,Thailand,0-2319-9769,,0-2319-9770,,,,,Surasak S.
res_partner_cust_307,ห้างหุ้นส่วนจำกัด วีอาร์ เอ็กซ์เพิร์ท,ห้างหุ้นส่วนจำกัด วีอาร์ เอ็กซ์เพิร์ท,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,100/3 หมู่ 7 ถ.ราษฎร์พัฒนา,แขวง สะพานสูง เขต สะพานสูง,10240,กรุงเทพมหานคร,Thailand,0-2917-3440,,0-2917-3441,,,,,Weeranuwat S.
res_partner_cust_308,บริษัท วี.ที.ซี. คูล จำกัด,"V.T.C Cool  Co.,Ltd.",,60 Days,,TRUE,TRUE,FALSE,,Default,FALSE,82/92 หมู่ 6,แขวง ท่าทราย เขต เมือง,74000,สมุทรสาคร,Thailand,0-3481-0688,08-6315-0272,0-3442-1473,,,,,Weeranuwat S.
res_partner_cust_309,บริษัท วีโอวี อินเตอร์เนชั่นแนบ จำกัด,"VOV International Co.,Ltd.",,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,51/1004 หมู่ 2 ถ.ลำลูกกา,แขวง คูคต เขต ลำลูกกา,12130,ปทุมธานี,Thailand,0-2995-7470-5,,0-2995-7475,,,,,Dusit T.
res_partner_cust_310,บริษัท เวคเตอร์ไทย เทคโนโลยี จำกัด,"Vector Thai Technology Co.,Ltd.",,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,299 ซอย ลาดพร้าว 101 ถ.ลาดพร้าว,แขวง คลองจั่น เขต บางกะปิ,10240,กรุงเทพมหานคร,Thailand,"0-2736-9288, 0-2736-9588",,0-2376-0860,,,,,Surasak S.
res_partner_cust_311,บริษัท วรธนาวงศ์ จำกัด,"Worathanawong Co.,Ltd.",,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,77/16 หมู่ 10,แขวง บางม่วง เขต บางใหญ่,11140,นนทบุรี,Thailand,"0-2443-6667-9, 0-2921-4137-9",,0-2921-4145,,,,,Chairat S.
res_partner_cust_312,บริษัท เวสเทิร์น สตาร์ คอนสตรัคชั่น (2000) จำกัด,"Western Star Construction (2000) Co.,Ltd.",,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,339/31 หมู่ 1,แขวง ปากแพรก เขต เมือง,71000,กาญจนบุรี,Thailand,0-3424-1187,08-1434-9266,0-3424-1187,,,,,Chatchai T.
res_partner_cust_313,บริษัท วินด์ชิลล์ จำกัด,"Windchill Co.,Ltd.",,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,159/16 หมู่ 17 ถ.กาญจนาภิเษก,แขวง ศาลาธรรมสพน์ เขต ทวีวัฒนา,10170,กรุงเทพมหานคร,Thailand,0-2885-2995-97,,0-2885-2998,,,,,Chatchai T.
res_partner_cust_314,บริษัท วูวี่ คอร์ปอเรชั่น จำกัด,"Woovi Corporation Co.,Ltd.",,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,333 หมู่ 9 ถ.ศรีนครินทร์,แขวง บางนา เขต บางนา,10260,กรุงเทพมหานคร,Thailand,0-2748-7420-1,,0-2748-7420,,,,,Chairat S.
res_partner_cust_315,บริษัท ยงไถ่ คอนสตรัคชั่น จำกัด,"Yongtai Construction Co.,Ltd.",,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,4 ซอย สุขุมวิท 101/1 ถ.สุขุมวิท,แขวง บางจาก เขต พระโขนง,10260,กรุงเทพมหานคร,Thailand,0-2743-9240-3,,0-2743-9240,,,,,Chairat S.
res_partner_cust_316,ห้างหุ้นส่วนจำกัด วาย.โอ.เอส ชัยยศเซอร์วิส,ห้างหุ้นส่วนจำกัด วาย.โอ.เอส ชัยยศเซอร์วิส,,Cash,100000,TRUE,TRUE,FALSE,,Default,FALSE,31/13 หมู่ 4,แขวง บ้านม้า เขต บางไทร,13190,พระนครศรีอยุธยา,Thailand,0-3571-8115,,0-3571-8115,,,,,Surasak S.
