id,name,description_sale,description_purchase,default_code,partner_id,tag_ids,sale_ok,purchase_ok,type,procure_method,supply_method,list_price,cost_method,standard_price,categ_id,uom_id,uom_po_id,description,valuation,standard_price,list_price,qty_available
product_clean_168,Ceiling panel T75 PU.Foam Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),2600,2600,
product_clean_169,Ceiling panel T100 PU.Foam Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),2000,2000,
product_clean_170,Ceiling panel T100 PU.Foam Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1900,1900,
product_clean_171,Ceiling panel T100 PU.Foam Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1850,1850,
product_clean_172,Ceiling panel T100 PU.Foam Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),3500,3500,
product_clean_173,Ceiling panel T100 PU.Foam Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),2750,2750,
product_clean_174,Ceiling panel T100 PU.Foam Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),2650,2650,
product_clean_175,Ceiling panel T125 PU.Foam Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_176,Ceiling panel T125 PU.Foam Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_177,Ceiling panel T125 PU.Foam Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_178,Ceiling panel T125 PU.Foam Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_179,Ceiling panel T125 PU.Foam Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_180,Ceiling panel T125 PU.Foam Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_181,Ceiling panel T150 PU.Foam Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_182,Ceiling panel T150 PU.Foam Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_183,Ceiling panel T150 PU.Foam Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_184,Ceiling panel T150 PU.Foam Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_185,Ceiling panel T150 PU.Foam Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_186,Ceiling panel T150 PU.Foam Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_187,Ceiling panel T200 PU.Foam Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),3200,3200,
product_clean_188,Ceiling panel T200 PU.Foam Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),3150,3150,
product_clean_189,Ceiling panel T200 PU.Foam Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),3100,3100,
product_clean_190,Ceiling panel T200 PU.Foam Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),4700,4700,
product_clean_191,Ceiling panel T200 PU.Foam Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),3950,3950,
product_clean_192,Ceiling panel T200 PU.Foam Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),3900,3900,
product_clean_193,Ceiling panel T25 Rockwool Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_194,Ceiling panel T25 Rockwool Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_195,Ceiling panel T25 Rockwool Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_196,Ceiling panel T25 Rockwool Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_197,Ceiling panel T25 Rockwool Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_198,Ceiling panel T25 Rockwool Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_199,Ceiling panel T42 Rockwool Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_200,Ceiling panel T42 Rockwool Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_201,Ceiling panel T42 Rockwool Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_202,Ceiling panel T42 Rockwool Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_203,Ceiling panel T42 Rockwool Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_204,Ceiling panel T42 Rockwool Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_205,Ceiling panel T50 Rockwool Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_206,Ceiling panel T50 Rockwool Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_207,Ceiling panel T50 Rockwool Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_208,Ceiling panel T50 Rockwool Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_209,Ceiling panel T50 Rockwool Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_210,Ceiling panel T50 Rockwool Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_211,Ceiling panel T75 Rockwool Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_212,Ceiling panel T75 Rockwool Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_213,Ceiling panel T75 Rockwool Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_214,Ceiling panel T75 Rockwool Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_215,Ceiling panel T75 Rockwool Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_216,Ceiling panel T75 Rockwool Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_217,Ceiling panel T100 Rockwool Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_218,Ceiling panel T100 Rockwool Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_219,Ceiling panel T100 Rockwool Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_220,Ceiling panel T100 Rockwool Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_221,Ceiling panel T100 Rockwool Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_222,Ceiling panel T100 Rockwool Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_223,Ceiling panel T125 Rockwool Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_224,Ceiling panel T125 Rockwool Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_225,Ceiling panel T125 Rockwool Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_226,Ceiling panel T125 Rockwool Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_227,Ceiling panel T125 Rockwool Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_228,Ceiling panel T125 Rockwool Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_229,Ceiling panel T150 Rockwool Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_230,Ceiling panel T150 Rockwool Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_231,Ceiling panel T150 Rockwool Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_232,Ceiling panel T150 Rockwool Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_233,Ceiling panel T150 Rockwool Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_234,Ceiling panel T150 Rockwool Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_235,Ceiling panel T200 Rockwool Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_236,Ceiling panel T200 Rockwool Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_237,Ceiling panel T200 Rockwool Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_238,Ceiling panel T200 Rockwool Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_239,Ceiling panel T200 Rockwool Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_240,Ceiling panel T200 Rockwool Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_241,Ceiling panel T25 PIR Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_242,Ceiling panel T25 PIR Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_243,Ceiling panel T25 PIR Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_244,Ceiling panel T25 PIR Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_245,Ceiling panel T25 PIR Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_246,Ceiling panel T25 PIR Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_247,Ceiling panel T42 PIR Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_248,Ceiling panel T42 PIR Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_249,Ceiling panel T42 PIR Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_250,Ceiling panel T42 PIR Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_251,Ceiling panel T42 PIR Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_252,Ceiling panel T42 PIR Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_253,Ceiling panel T50 PIR Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_254,Ceiling panel T50 PIR Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_255,Ceiling panel T50 PIR Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_256,Ceiling panel T50 PIR Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_257,Ceiling panel T50 PIR Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_258,Ceiling panel T50 PIR Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_259,Ceiling panel T75 PIR Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_260,Ceiling panel T75 PIR Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_261,Ceiling panel T75 PIR Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_262,Ceiling panel T75 PIR Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_263,Ceiling panel T75 PIR Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_264,Ceiling panel T75 PIR Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_265,Ceiling panel T100 PIR Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_266,Ceiling panel T100 PIR Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_267,Ceiling panel T100 PIR Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_268,Ceiling panel T100 PIR Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_269,Ceiling panel T100 PIR Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_270,Ceiling panel T100 PIR Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_271,Ceiling panel T125 PIR Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_272,Ceiling panel T125 PIR Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_273,Ceiling panel T125 PIR Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_274,Ceiling panel T125 PIR Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_275,Ceiling panel T125 PIR Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_276,Ceiling panel T125 PIR Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_277,Ceiling panel T150 PIR Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_278,Ceiling panel T150 PIR Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_279,Ceiling panel T150 PIR Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_280,Ceiling panel T150 PIR Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_281,Ceiling panel T150 PIR Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_282,Ceiling panel T150 PIR Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_283,Ceiling panel T200 PIR Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_284,Ceiling panel T200 PIR Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_285,Ceiling panel T200 PIR Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_286,Ceiling panel T200 PIR Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_287,Ceiling panel T200 PIR Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_288,Ceiling panel T200 PIR Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_289,Aluminium for fitting panel cover with PVC curve,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,m.,m.,,Real Time (automated),800,800,
product_clean_290,Aluminium beam support ceiling panel,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,m.,m.,,Real Time (automated),1200,1200,
product_clean_291,"Other fitting parts (Silicone,bolt,nut,rivet&etc)",,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),300,300,
product_clean_292,Single swing door Flat type,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,set,set,,Real Time (automated),1,1,
product_clean_293,Double swing door Flat type,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,set,set,,Real Time (automated),1,1,
product_clean_294,Single sliding door Normal type,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,set,set,,Real Time (automated),1,1,
