id,name,ref,property_payment_term,credit_limit,is_company,customer,supplier,parent_id,type,use_parent_address,street,street2,zip,city,country_id/id,phone,mobile,fax,email,category_id/id,website,comment,user_id
res_partner_supplier_1,ห้างหุ้นส่วนจำกัด สามที เซ็นเตอร์เซอร์วิส,,30 Days,100000,TRUE,TRUE,FALSE,,Default,FALSE,61/70 หมู่ 6 ,ลำลูกกา ลำลูกกา,12150,ปทุมธานี,,0-2987-1753,,0-2987-1164,,,,,Chatchai T.
res_partner_supplier_2,บริษัท แอดวานซ์ ซีวิล กรุ๊ป จำกัด,,30 Days,500000,TRUE,TRUE,FALSE,,Default,FALSE,295 สามเสน,วัดสามพระยา พระนคร,10200,กรุงเทพมหานคร,,"0-2280-5274, 0-2280-2164",,0-2628-5568,,,,,Chatchai T.
res_partner_supplier_3,บริษัท แอดวานซ์ ซีวิล กรุ๊ป จำกัด (Shipping),,,,FALSE,TRUE,FALSE,บริษัท แอดวานซ์ ซีวิล กรุ๊ป จำกัด,Shipping,FALSE,35/172  หมู่ 1 ,ตลาดขวัญ เมือง,11000,นนทบุรี,,"0-2282-4280, 0-2282-6789",,,,,,,
res_partner_supplier_4,บริษัท แอร์โค จำกัด,,30 Days,1000000,TRUE,TRUE,FALSE,,Default,FALSE,1126/2 อาคาร วานิช 2 ชั้น 30-31 เพชรบุรีตัดใหม่,มักกะสัน ราชเทวี,10400,กรุงเทพมหานคร,,0-2704-9999,,0-2704-9631,,,,,Chairat S.
res_partner_supplier_5,บริษัท แอดวานซ์ ฟาร์มาซูติคอล แมนูแฟคเจอริ่ง จำกัด,,30 Days,20000000,TRUE,TRUE,FALSE,,Default,FALSE,601/5-8 ซอย สุทธิพร ประชาสงเคราะห์,ดินแดง ดินแดง,10400,กรุงเทพมหานคร,,0-2663-2323,,0-2248-5370,,,,,Chairat S.
res_partner_supplier_6,บริษัท เอ - โอเค จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,19/72 หมู่ 1 หมู่บ้านรอยัลนครินทร์วิลล่า ศรีนครินทร์,หนองบอน ประเวศ,10250,กรุงเทพมหานคร,,0-2743-3744-5,,0-2743-3746,,,,,Weeranuwat S.
res_partner_supplier_7,บริษัท เอ.ดี.ดี เอ็นจิเนียริ่ง จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,205 ซอย สมเด็จพระเจ้าตากสิน 18 ,บุคคโล ธนบุรี,10600,กรุงเทพมหานคร,,0-2890-4600,,0-2890-4600,,,,,Chairat S.
res_partner_supplier_8,บริษัท อารีย์ เอ็นจิเนียร์ ซัพพลายส์ จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,22/323 หมู่ 10 อาคาร เอเวอร์กรีน ทาวเวอร์ ชั้น 1 ซอย บางนา 56 บางนา-ตราด,บางนา บางนา,10260,กรุงเทพมหานคร,,0-2751-5125,,0-2751-5124,,,,,Chatchai T.
res_partner_supplier_9,ห้างหุ้นส่วนจำกัด เอ.อาร์.แอล.เอ็นจิเนียริ่ง,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,2535-2536  หมู่ 2 ,คลองจิก บางปะอิน,13160,พระนครศรีอยุธยา,,0-3522-0766,,0-3522-0748,,,,,
res_partner_supplier_10,บริษัท แอม.เจ คอนสตรัคชั่น แอนด์ แมนเนจเม้นท์ จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,52/478 หมู่ 7 ซอย เอกทักษิณ พหลโยธิน,หลักหก เมือง,12000,ปทุมธานี,,0-2533-9977,,0-2997-7364,,,,,Dusit T.
res_partner_supplier_11,บริษัท ออริก้า เอ็นจิเนียริ่ง จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,4/31 หมู่ 1 พระราม 2 ซอย 18,บางมด จอมทอง,10150,กรุงเทพมหานคร,,0-2877-1193-4,,0-2877-1140,,,,,Dusit T.
res_partner_supplier_12,บริษัท แอร์บอร์น เอ็นจิเนียริ่ง จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,51/14  ซอย ศิริถาวร พระราม 9,สวนหลวง สวนหลวง,10250,กรุงเทพมหานคร,,0-2719-1114,,0-2719-1114,,,,,Chatchai T.
res_partner_supplier_13,บริษัท เอ อี เอส วิศวกรรม จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,1451  ซอย ลาดพร้าว 94 ลาดพร้าว,วังทองหลาง วังทองหลาง,10310,กรุงเทพมหานคร,,0-2530-3974-8,,0-2530-3976,,,,,Chatchai T.
res_partner_supplier_14,บริษัท แอกเซส อินดัสเตรียล เทคโนโลยี จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,274  อาคาร เอ2 ชั้น 1 ซอย ศูนย์วิจัย 4 (โรงเรียนญี่ปุ่น) พระราม 9,บางกะปิ ห้วยขวาง,10320,กรุงเทพมหานคร,,"0-2319-9961-4, 0-2319-9372-3",,0-2319-9960,,,,,Surasak S.
res_partner_supplier_15,บริษัท เอ แอล เค เอ็นจิเนียริ่ง จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,39  หมู่ 12 ,ทรายมูล สันกำแพง,50130,เชียงใหม่,,0-5330-8362,,0-5330-8319,,,,,Surasak S.
res_partner_supplier_16,บริษัท ออลเทอร์ แอร์คอนดิชั่นนิ่ง จำกัด,,60 Days,,TRUE,TRUE,FALSE,,Default,FALSE,410 ซอย พระยาสุเรนทร์ 30 รามอินทรา 109,บางชัน คลองสามวา,10510,กรุงเทพมหานคร,,0-2540-6871,,0-2918-6954,,,,,Dusit T.
res_partner_supplier_17,บริษัท เอเชีย วี.เอส.ซี. คอร์ปอเรชั่น จำกัด,,60 Days,,TRUE,TRUE,FALSE,,Default,FALSE,8/2 ซอย สามแยกบายพาส สุขุมวิท,เนินพระ เมือง,21150,ระยอง,,0-3868-8589-92,,0-3868-8591,,,,,
res_partner_supplier_18,บริษัท ออโตเมชั่นเซอร์วิส จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,4 อโศก-ดินแดง,ดินแดง ดินแดง,10400,กรุงเทพมหานคร,,"0-2246-0330, 0-2246-0324",,0-3862-4663,,,,,Visak T.
res_partner_supplier_19,บริษัท เอ.แอล.ที. อินเตอร์ คอร์ปอเรชั่น จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,51 หมู่ 5 บางกรวย-ไทรน้อย,บางสีทอง บางกรวย,11130,นนทบุรี,,0-2886-3356,,0-2886-3084,,,,,
res_partner_supplier_20,บริษัท แอมแอร์ จำกัด,,60 Days,,TRUE,TRUE,FALSE,,Default,FALSE,999/1 หมู่ 9 บางนา-ตราด กม.19,บางโฉลง บางพลี,10540,สมุทรปราการ,,0-2769-2222,,0-2769-2254,,,,,Visak T.
res_partner_supplier_21,ห้างหุ้นส่วนจำกัด เอซีซีโอ กรุ๊ป,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,7/984 หมู่ 6 ,สามวาตะวันตก คลองสามวา,10510,กรุงเทพมหานคร,,0-2914-1358-9,,0-2914-4899,,,,,
res_partner_supplier_22,บริษัท อนุสรณ์มหาชัยห้องเย็น จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,59/6 หมู่ 8 ,ท่าทราย เมือง,74000,สมุทรสาคร,,0-3442-9005-10,,0-3442-9009-10,,,,,Somboon T.
res_partner_supplier_23,บริษัท แอ๊พพลายคูล เซอร์วิส จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,4 ซอย ชุ่มชื่น อโศก-ดินแดง,ดินแดง ดินแดง,10400,กรุงเทพมหานคร,,0-2246-0218,,0-2246-0330,,,,,
res_partner_supplier_24,บริษัท แอร์พลัส แอ๊พพลาย จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,48/259 หมู่ 1 รามคำแหง,สะพานสูง สะพานสูง,10240,กรุงเทพมหานคร,,"0-2729-6796-9, 0-2729-4523",,0-2729-4532,,,,,Chatchai T.
res_partner_supplier_25,บริษัท เอ.อาร์.ซี เอ็นจิเนียริ่ง จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,389/114 หมู่ 6 สุขุมวิท,นาเกลือ บางละมุง,20150,ชลบุรี,,0-3871-6867-8,,0-3871-6896,,,,,
res_partner_supplier_26,บริษัท ไบเออร์ไทย จำกัด,,Cash,100000,TRUE,TRUE,FALSE,,Default,FALSE,130/1 สาทรเหนือ,สีลม บางรัก,10500,กรุงเทพมหานคร,,0-2324-620,,0-2709-4325,,,,,Surasak S.
res_partner_supplier_27,ห้างหุ้นส่วนจำกัด บีบีเอส บ่อวิน เอ็นจิเนียริ่ง,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,75/37 หมู่ 7 ,บ่อวิน ศรีราชา,20230,ชลบุรี,,0-3805-7726,,0-3805-7727,,,,,Weeranuwat S.
res_partner_supplier_28,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด,,60 Days,,TRUE,TRUE,FALSE,,Default,FALSE,54 หมู่ 14 สุวินทวงศ์,กระทุ่มราย หนองจอก,10530,กรุงเทพมหานคร,,0-2988-2391-7,,0-2988-2144,,,,,Visak T.
res_partner_supplier_29,บริษัท เบลล์เลอร์ จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,105/105 หมู่ 10 หมู่บ้านพฤกษาทาวน์ 1 (ราชพฤกษ์) ,บางกร่าง เมือง,11000,นนทบุรี,,0-2444-5076,,0-2444-5079,,,,,Weeranuwat S.
res_partner_supplier_30,บริษัท บางกอกอินเตอร์คอน จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,35/14 หมู่ 6 สุขุมวิท 77,ประเวศ ประเวศ,10250,กรุงเทพมหานคร,,"0-2321-2602, 0-2321-9049",,0-2721-2791,,,,,
res_partner_supplier_31,บริษัท บิลเดอร์ มาสเตอร์ จำกัด,,60 Days,,TRUE,TRUE,FALSE,,Default,FALSE,99/79 หมู่  พุทธมณฑลสาย 5,บางกระทึก สามพราน,13210,นครปฐม,,0-2482-1491-2,,0-2800-1634,,,,,Surasak S.
res_partner_supplier_32,บริษัท ไบโอมูฟ จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,222/24 หมู่ 12 ซอย มัยลาภ รามอินทรา 14,ลาดพร้าว ลาดพร้าว,10230,กรุงเทพมหานคร,,0-2274-8614,,0-2274-8615,,,,,Weeranuwat S.
res_partner_supplier_33,บริษัท บี ไอ เอส เอส จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,4/250 ซอย หมู่บ้านมิตรภาพ ศรีนครินทร์,หนองบอน ประเวศ,10250,กรุงเทพมหานคร,,0-2322-4833,,0-2322-4833,,,,,Weeranuwat S.
res_partner_supplier_34,บริษัท บี.กริม เฮ็ลธ แคร์ จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,88 กรุงเทพกรีฑา,หัวหมาก บางกะปิ,10240,กรุงเทพมหานคร,,0-2710-3000,,"0-2379-4252, 0-2374-4469",,,,,Surasak S.
res_partner_supplier_35,ร้านบุญญลิต,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,1806-07 หมู่ 4 สุขุมวิท,เทพารักษ์ เมือง,10270,สมุทรปราการ,,0-2384-1574,,0-2757-7387,,,,,Chairat S.
res_partner_supplier_36,บริษัท เบสเทรด พรีซิชั่น จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,701/20 ซอย วัดจันทร์ใน ,บางโคล่ บางคอแหลม,10120,กรุงเทพมหานคร,,0-2264-1600,,0-2284-1591-2,,,,,Dusit T.
res_partner_supplier_37,ห้างหุ้นส่วนจำกัด บางพลี แฟคตอรี่ คอนซัลท์,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,300/27 หมู่ 11 ,บางพลีใหญ่ บางพลี,10540,สมุทรปราการ,,0-2337-3614,,0-2752-1184,,,,,
res_partner_supplier_38,บริษัท บัลมอรัล จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,177/25 หมู่ 8 ซอย ชนบท รามคำแหง,มีนบุรี มีนบุรี,10510,กรุงเทพมหานคร,,0-2919-4077,,,,,,,
res_partner_supplier_39,บริษัท บ้านสีเขียว จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,494 หมู่ 6 ,พนานิคม กิ่งอำเภอนิคม,21180,ระยอง,,0-3889-7434-5,,0-3889-7435,,,,,Visak T.
res_partner_supplier_40,ห้างหุ้นส่วนจำกัด บูญรวม เอ็นจิเนียริ่ง,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,88/1034 หมู่ 6 พระราม 2,แสมดำ บางขุนเทียน,10150,กรุงเทพมหานคร,,0-2416-6534,,0-2416-6550,,,,,Visak T.
res_partner_supplier_41,บริษัท บีที ฮีท-ชีล โซลูชั่น (ประเทศไทย) จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,531/64 ซอย ศูนย์วิจัย 4 พระราม 9,บางกะปิ ห้วยขวาง,10310,กรุงเทพมหานคร,,0-2719-7396,,0-2719-7397,,,,,Chatchai T.
res_partner_supplier_42,บริษัท บิทไว้ส์ (ประเทศไทย) จำกัด,,30 Days,200000,TRUE,TRUE,FALSE,,Default,FALSE,25/12 หมู่ 20 ซอย ศรีทองสุข 2 เทพารักษ์ กม. 12,บางพลีใหญ่ บางพลี,10540,สมุทรปราการ,,0-2312-3995-8,,0-2312-3104,,,,,Dusit T.
res_partner_supplier_43,บริษัท เบิร์ค ก่อสร้าง จำกัด,,30 Days,1000000,TRUE,TRUE,FALSE,,Default,FALSE,19/12 อาคาร เคพีเอ็นทาวเวอร์ ชั้น 11 โซน D1 พระราม 9,บางกะปิ ห้วยขวาง,10320,กรุงเทพมหานคร,,0-2717-1300,,0-2717-1310,,,,,Chatchai T.
res_partner_supplier_44,บริษัท เบอร์ลี่ยุคเกอร์ จำกัด (มหาชน),,Cash,1000000,TRUE,TRUE,FALSE,,Default,FALSE,99 ซอย รูเบีย สุขุมวิท 42,พระโขนง คลองเตย,10110,กรุงเทพมหานคร,,"0-2367-1199, 0-2367-1177",,0-2381-4541,,,,,Weeranuwat S.
res_partner_supplier_45,บริษัท ไบโอเนท-เอเชีย จำกัด,,Cash,10000000,TRUE,TRUE,FALSE,,Default,FALSE,19/1 ซอย อุดมสุข 37 สุขุมวิท 103,บางจาก พระโขนง,10260,กรุงเทพมหานคร,,0-2361-8110,,0-2361-8105,,,,,Visak T.
res_partner_supplier_46,บริษัท บิ๊ค เคมิคอล จำกัด,,30 Days,10000000,TRUE,TRUE,FALSE,,Default,FALSE,333/12-13 หมู่ 9 บางบัวทอง-สุพรรณบุรี,ละหาร บางบัวทอง,11110,นนทบุรี,,"0-2964-4912-4, 0-2964-4973-6",,0-2964-4915,,,,,Chatchai T.
res_partner_supplier_47,บริษัท บิวเดอสมาร์ท จำกัด (มหาชน),,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,905/7 ซอย พระราม 3 ที่ 51 พระราม 3,บางโพงพาง ยานนาวา,10120,กรุงเทพมหานคร,,0-2683-4900,,0-2683-4949,,,,,Weeranuwat S.
res_partner_supplier_48,บริษัท เบตเตอร์ เบสท์ อิมเมจ จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,452 ซอย 28 รัชดาภิเษก,สามเสนนอก ห้วยขวาง,10320,กรุงเทพมหานคร,,0-2938-2568-9,,0-2938-1405,,,,,
res_partner_supplier_49,บริษัท เบตเตอร์ เบสท์ อิมเมจ จำกัด (Shipping),,,,FALSE,TRUE,FALSE,บริษัท เบตเตอร์ เบสท์ อิมเมจ จำกัด,Shipping,FALSE,253 หมู่ 2 ,ขามทะเลสอ ขามทะเลสอ,30280,นครราชสีมา,,0-4433-3001-4,,0-4433-3338,,,,,
res_partner_supplier_50,บริษัท เบสท์ไดเรคชั่น ซิสเต็ม จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,52/1 หมู่ 13 ,สะพานสูง สะพานสูง,10250,กรุงเทพมหานคร,,"0-2736-1700-3, 0-2736-1705-8",,"0-2736-1704, 0-2736-1709",,,,,
res_partner_supplier_51,บริษัท บางกอกมีท โปรเซสซิ่ง จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,3/2 ซอย สุขุมวิท 27 สุขุมวิท,คลองเตยเหนือ วัฒนา,10110,กรุงเทพมหานคร,,0-2661-7560-9,,0-2261-0888-9,,,,,
res_partner_supplier_52,บริษัท บางกอก เดค-คอน จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,52/3 หมู่ 8 บางบัวทอง-สุพรรณบุรี,ละหาร บางบัวทอง,11110,นนทบุรี,,0-2925-5777,,0-2925-5778,,,,,
res_partner_supplier_53,บริษัท เบลตัน อินดัสเตรียล (ประเทศไทย) จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,101/110 หมู่ 20 พหลโยธิน,คลองหนึ่ง คลองหลวง,12120,ปทุมธานี,,0-2529-7400,,0-2529-5076,,,,,Chairat S.
res_partner_supplier_54,บริษัท บี.พี.เอส. รีฟริกเจอเรชั่น จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,161/173 หมู่ 9 หมู่บ้านเก้าแสน เทพารักษ์,บางปลา บางพลี,10540,สมุทรปราการ,,0-2706-6484,,0-2706-4673,,,,,
res_partner_supplier_55,บริษัท ซี อี แอนด์ ที อินเตอร์เนชั่นแนล จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,209/1 พระราม 3,บางคอแหลม บางคอแหลม,10120,กรุงเทพมหานคร,,0-2289-4029-30,,0-2289-3979,,,,,Chatchai T.
res_partner_supplier_56,บริษัท คลีนแอร์ เทคโนโลยี จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,68/127 หมู่ 7 รามคำแหง,มีนบุรี มีนบุรี,10510,กรุงเทพมหานคร,,0-2722-7307-8,,0-2722-9068,,,,,Chatchai T.
res_partner_supplier_57,บริษัท คอนเวอร์แซนต์ เทคโนโลยี จำกัด,,30 Days,200000,TRUE,TRUE,FALSE,,Default,FALSE,9/10 ซอย อ่อนนุช 27 ,สวนหลวง สวนหลวง,10250,กรุงเทพมหานคร,,0-2742-2872-3,,0-2742-2677,,,,,Weeranuwat S.
res_partner_supplier_58,บริษัท ซายน์เทค จำกัด,,PDC. 15 Days,,TRUE,TRUE,FALSE,,Default,FALSE,321/43 นางลิ้นจี่,ช่องนนทรี ยานนาวา,10120,กรุงเทพมหานคร,,0-2285-4101,,0-2854-4178,,,,,Dusit T.
res_partner_supplier_59,ห้างหุ้นส่วนจำกัด เชียงใหม่วีระวิศวการ,,PDC. 30 Days,500000,TRUE,TRUE,FALSE,,Default,FALSE,44-44/1-2 หมู่ 5 ,ฟ้าฮ่าม เมือง,50000,เชียงใหม่,,0-5385-3100,,0-5385-2344,,,,,Chatchai T.
res_partner_supplier_60,บริษัท ซีที โฟลว์ จำกัด,,Cash,100000,TRUE,TRUE,FALSE,,Default,FALSE,801/212 หมู่ 8 ,คูคต ลำลูกกา,12130,ปทุมธานี,,0-2531-6801-2,,0-2351-7951,,,,,Chatchai T.
res_partner_supplier_61,บริษัท ซีพีเอฟ ผลิตภัณฑ์อาหาร จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,111 ซอย บางนา-ตราด 20 ,บางนา บางนา,10260,กรุงเทพมหานคร,,0-2746-9731-8,,0-2746-9708,,,,,Weeranuwat S.
res_partner_supplier_62,บริษัท คลีนสแตท (ประเทศไทย) จำกัด,,30 Days,200000,TRUE,TRUE,FALSE,,Default,FALSE,207 หมู่ 1 ,บ้านเลน บางปะอิน,13160,พระนครศรีอยุธยา,,0-3595-0511,,0-3595-0509,,,,,Weeranuwat S.
res_partner_supplier_63,บริษัท คลีนแอร์อินโนเวชั่น จำกัด,,30 Days,5000000,TRUE,TRUE,FALSE,,Default,FALSE,551/80 ซอย สรรค์สุข สาธุประดิษฐ์,ช่องนนทรี ยานนาวา,10120,กรุงเทพมหานคร,,0-2682-0438,,0-2294-6068,,,,,Chairat S.
res_partner_supplier_64,บริษัท แคนนอน ฟาร์อีสต์ (ไทยแลนด์) จำกัด,,Cash,50000,TRUE,TRUE,FALSE,,Default,FALSE,48 ซอย รามคำแหง 14 รามคำแหง,หัวหมาก บางกะปิ,10240,กรุงเทพมหานคร,,0-2319-2591-7,,0-2319-2598,,,,,Visak T.
res_partner_supplier_65,บริษัท จิรสิน แมชชีนเนอรี่ เซอร์วิส จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,3/253-255 หมู่ 9 สุวินทวงศ์,ลำผักชี หนองจอก,10530,กรุงเทพมหานคร,,0-2543-5151,,0-2543-5663,,,,,Weeranuwat S.
res_partner_supplier_66,บริษัท คลีน แอร์ โปรดักท์ จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,14/2 ซอย รามคำแหง 21 รามคำแหง,วังทองหลาง วังทองหลาง,10310,กรุงเทพมหานคร,,"0-2319-7035-6, 0-2319-3780, 0-2718-6140, 0-2718-6421",,0-2718-5859,,,,,Chatchai T.
res_partner_supplier_67,ห้างหุ้นส่วนจำกัด เชียงใหม่กฤษฎาการช่าง,,Cash,200000,TRUE,TRUE,FALSE,,Default,FALSE,22 หมู่ 10 ,ป่าไผ่ สันทราย,50210,เชียงใหม่,,0-5349-8896,,0-5349-8896,,,,,Chairat S.
res_partner_supplier_68,บริษัท คลูเทค เอ็นจิเนียริ่ง จำกัด,,7 Days,,TRUE,TRUE,FALSE,,Default,FALSE,108/26 หมู่ 4 พุทธมณฑลสาย 2,บางแคเหนือ บางแค,10160,กรุงเทพมหานคร,,0-2805-4008-9,,0-2805-4008,,,,,
res_partner_supplier_69,บริษัท ซีทีแลบอราตอรี่ จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,99/99 ซอย ติวานนท์ 38 ติวานนท์,ท่าทราย เมือง,11000,นนทบุรี,,0-2950-7738-42,,0-2589-4098,,,,,Weeranuwat S.
res_partner_supplier_70,ห้างหุ้นส่วนจำกัด ซี.เค.เอส. เทคโนโลยี,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,525/58 หมู่ 2 ,ประชาธิปัตย์ ธัญบุรี,,ปทุมธานี,,0-2979-0739,,0-2979-0739,,,,,
res_partner_supplier_71,บริษัท เชียร์ ซิสเต็ม อินเตอร์เนชั่นแนล (ไทยแลนด์) จำกัด,,PDC. 30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,103/1-2 หมู่ 12 ,บางปลา บางพลี,10540,สมุทรปราการ,,0-2174-6182-6,,0-2174-6187,,,,,Chatchai T.
res_partner_supplier_72,บริษัท ชัยภัฎ เทรดดิ้ง แอนด์ คอนสตรัคชั่น จำกัด,,7 Days,,TRUE,TRUE,FALSE,,Default,FALSE,69/114 จรัญสนิทวงศ์,บางขุนศรี บางกอกน้อย,10700,กรุงเทพมหานคร,,0-2865-8736-7,,0-2865-8738,,,,,Chatchai T.
res_partner_supplier_73,บริษัท เจริญไชย โฮม ซิสเต็ม จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,84/9 หมู่ 3 ติวานนท์,บางพูด ปากเกร็ด,11120,นนทบุรี,,0-2582-2679,,0-2582-2680,,,,,Dusit T.
res_partner_supplier_74,บริษัท คอนเนลส์ เอ็นจิเนียริ่ง (ประเทศไทย) จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,48/53 หมู่ 7 บุญคุ้ม,คูคต ลำลูกกา,12130,ปทุมธานี,,0-2900-6900-4,,0-2900-6905,,,,,Chairat S.
res_partner_supplier_75,บริษัท แคเรียร์ ริฟริจเจอเรชั่น (ประเทศไทย) จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,46/63-74 ชั้น 14 อาคาร เนชั่นทาวเวอร์ บางนา-ตราด กม.4.5,บางนา บางนา,10260,กรุงเทพมหานคร,,0-2751-4777,,"0-2751-4778, 0-2751-4780",,,,,
res_partner_supplier_76,บริษัท ซีอาร์ที ดิสเพลย์ เทคโนโลยี จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,1 อาคาร เนชั่นทาวเวอร์ ปูนซิเมนต์ไทย,บางซื่อ บางซื่อ,10800,กรุงเทพมหานคร,,0-2586-5581,,0-2587-2135,,,,,
res_partner_supplier_77,บริษัท ซีอาร์ที ดิสเพลย์ เทคโนโลยี จำกัด (Shipping),,,,FALSE,TRUE,FALSE,บริษัท ซีอาร์ที ดิสเพลย์ เทคโนโลยี จำกัด,Shipping,FALSE,133 หมู่ 3 ,หนองละลอก บ้านค่าย,21120,ระยอง,,0-3889-2245-7,,"0-3889-2244, 0-3889-2366",,,,,
res_partner_supplier_78,บริษัท คลูแมน คอร์ปอเรชั่น จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,99 หมู่ 3 ซอย โรงหมี่ บางบัวทองไทรน้อย,บางบัวทอง บางบัวทอง,,นนทบุรี,,0-2922-6250,,0-2922-6240,,,,,
res_partner_supplier_79,บริษัท ซี.เอ็น.คูลส์ แอนด์ คอนโทรลเลอร์ จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,112/1503 หมู่ 11 บางนา-ตราด,บางนา บางนา,10260,กรุงเทพมหานคร,,0-2746-8822,,0-2393-5399,,,,,Chatchai T.
res_partner_supplier_80,บริษัท โชคประพันธ์ก่อสร้าง จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,47/2 วิภาวดีรังสิต,ลาดยาว จตุจักร,10900,กรุงเทพมหานคร,,0-2941-0970-3,,0-2941-3134,,,,,
res_partner_supplier_81,ห้างหุ้นส่วนจำกัด ชลบุรีเฮงกลการ,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,18/24 หมู่ 6 ซอย พงษ์ทิพย์ เศรษกิจ,บ้านสวน เมือง,20000,ชลบุรี,,"0-3879-9887, 0-3879-8171",,0-3879-8171,,,,,
res_partner_supplier_82,บริษัท ไซเบอร์ แม็คคานิค จำกัด,,60 Days,,TRUE,TRUE,FALSE,,Default,FALSE,32/185 หมู่ 8 ซอย นวลจันทร์ 12 นวลจันทร์,คลองกุ่ม บึงกุ่ม,10230,กรุงเทพมหานคร,,"0-2946-0323-4, 0-2946-0350",,0-2946-0606,,,,,
res_partner_supplier_83,บริษัท ซี.พี.กรุ๊ป (1994) จำกัด,,PDC. 60 Days,,TRUE,TRUE,FALSE,,Default,FALSE,5 หมู่ 10 ,บางปลา บางพลี,10540,สมุทรปราการ,,0-2750-7187-89,,0-2750-7190,,,,,Visak T.
res_partner_supplier_84,บริษัท คอมพลีท ไลน์ จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,220 ซอย อ่อนนุช 35 สุขุมวิท 77,สวนหลวง สวนหลวง,10250,กรุงเทพมหานคร,,0-2320-1427-8,,0-2721-5290,,,,,Surasak S.
res_partner_supplier_85,บริษัท โคลด์ ไบรท์ จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,47 หลานหลวง,วัดโสมนัส ป้อมปราบศรัตรูพ่าย,10100,กรุงเทพมหานคร,,0-2628-0901,,0-2628-1568,,,,,
res_partner_supplier_86,บริษัท คูลเทค จำกัด,,PDC. 30 Days,100000,TRUE,TRUE,FALSE,,Default,FALSE,38/34 หมู่ 4 ,ลำลูกกา ลำลูกกา,12150,ปทุมธานี,,"0-2569-1849, 0-2987-0103",,0-2987-0075,,,,,Weeranuwat S.
