id,bom_id/id,product_id,product_qty_formula,product_uom
mrp.template_single_door_flat_line71,mrp.template_single_door_flat,[SP05008],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='AW') and (914*line.L/1000000*3.4*2) or 0.0,kg
mrp.template_single_door_flat_line72,mrp.template_single_door_flat,[SP05013],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='AW') and (914*line.L/1000000*3.9*2) or 0.0,kg
mrp.template_single_door_flat_line73,mrp.template_single_door_flat,[SP05013],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.9) or 0.0,kg
mrp.template_single_door_flat_line74,mrp.template_single_door_flat,[SP05026],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.2) or 0.0,kg
mrp.template_single_door_flat_line75,mrp.template_single_door_flat,[SP05013],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='SS') and (1219*line.L/1000000*3.9) or 0.0,kg
mrp.template_single_door_flat_line76,mrp.template_single_door_flat,[SP05018],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='SS') and (1219*line.L/1000000*3.2) or 0.0,kg
mrp.template_single_door_flat_line77,mrp.template_single_door_flat,[SP05013],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.9) or 0.0,kg
mrp.template_single_door_flat_line78,mrp.template_single_door_flat,[SP05026],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.2*2) or 0.0,kg
mrp.template_single_door_flat_line79,mrp.template_single_door_flat,[SP05013],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='GI') and (914*line.L/1000000*3.9) or 0.0,kg
mrp.template_single_door_flat_line80,mrp.template_single_door_flat,[SP05026],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='GI') and (914*line.L/1000000*3.2) or 0.0,kg
mrp.template_single_door_flat_line81,mrp.template_single_door_flat,[SP05013],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='GI') and (1219*line.L/1000000*3.9) or 0.0,kg
mrp.template_single_door_flat_line82,mrp.template_single_door_flat,[SP05018],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='GI') and (1219*line.L/1000000*3.2) or 0.0,kg
mrp.template_single_door_flat_line83,mrp.template_single_door_flat,[SP05013],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='GI') and (914*line.L/1000000*3.9) or 0.0,kg
mrp.template_single_door_flat_line84,mrp.template_single_door_flat,[SP05026],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='GI') and (914*line.L/1000000*3.2*2) or 0.0,kg
mrp.template_single_door_flat_line85,mrp.template_single_door_flat,[SP05002],(line.mat_insulation_choices.code == 'PU') and (line.W*line.L*line.T.value/1000000000*40*0.437*1.13-(line.cut_area*line.T.value*40*0.437*1.13/1000)) or 0.0,kg
mrp.template_single_door_flat_line86,mrp.template_single_door_flat,[SP05003],(line.mat_insulation_choices.code == 'PU') and (line.W*line.L*line.T.value/1000000000*40*0.563*1.13-(line.cut_area*line.T.value*40*0.563*1.13/1000)) or 0.0,kg
mrp.template_single_door_flat_line87,mrp.template_single_door_flat,[SP05025],(line.mat_insulation_choices.code == PU(DEN80)') and (line.W*line.L*line.T.value/1000000000*67*0.445*1.13-(line.cut_area*line.T.value*67*0.445*1.13/1000)) or 0.0,kg
mrp.template_single_door_flat_line88,mrp.template_single_door_flat,[SP05003],(line.mat_insulation_choices.code == PU(DEN80)') and (line.W*line.L*line.T.value/1000000000*67*0.556*1.13-(line.cut_area*line.T.value*67*0.556*1.13/1000)) or 0.0,kg
